time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 11:03:51.902552,3.97%,367.4MiB,0.47%,483.3MiB,3.48%,1.025GiB,0.23%,39.42MiB,2.30%,570.1MiB,13.01%,653.1MiB
2023-11-02 11:03:54.196136,6.01%,367.2MiB,0.00%,483.5MiB,0.69%,1.025GiB,0.17%,38.88MiB,2.71%,570.1MiB,13.14%,653.7MiB
2023-11-02 11:03:56.360869,4.52%,367.2MiB,3.37%,483.2MiB,1.39%,1.025GiB,0.12%,38.88MiB,1.76%,570.2MiB,5.47%,654.4MiB
2023-11-02 11:03:58.533126,4.91%,367.2MiB,0.60%,483.4MiB,3.00%,1.025GiB,0.13%,38.88MiB,2.79%,570.2MiB,18.33%,625MiB
2023-11-02 11:04:00.682364,6.13%,367.2MiB,0.33%,483.5MiB,0.93%,1.025GiB,0.13%,38.88MiB,1.59%,570.3MiB,5.21%,626MiB
2023-11-02 11:04:02.876740,2.92%,367.5MiB,1.84%,483.8MiB,1.22%,1.025GiB,0.14%,38.88MiB,1.60%,570.3MiB,6.57%,635.6MiB
2023-11-02 11:04:05.024704,4.16%,367.2MiB,0.43%,483.1MiB,0.97%,1.025GiB,0.18%,38.88MiB,4.39%,570.4MiB,10.74%,636.7MiB
2023-11-02 11:04:07.178219,7.03%,367.2MiB,1.49%,483.7MiB,8.09%,1.025GiB,0.15%,38.88MiB,3.38%,570.4MiB,7.58%,637.3MiB
2023-11-02 11:04:09.458385,6.95%,367.2MiB,0.00%,483.7MiB,2.04%,1.025GiB,0.26%,38.89MiB,5.07%,570.4MiB,18.61%,628MiB
2023-11-02 11:04:11.705671,4.69%,367.5MiB,0.00%,483.1MiB,0.76%,1.025GiB,0.18%,38.89MiB,1.52%,570.4MiB,18.76%,629.5MiB
2023-11-02 11:04:13.971361,4.63%,367.3MiB,0.22%,483.3MiB,0.83%,1.025GiB,0.12%,38.89MiB,2.28%,570.4MiB,20.58%,631.2MiB
