time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-03 13:22:57.743450,11.86%,365.7MiB,3.89%,471MiB,14.06%,1023MiB,0.10%,34.22MiB,1.68%,497MiB,25.79%,664.6MiB
2023-11-03 13:22:59.902275,21.73%,365.7MiB,0.52%,471.5MiB,8.09%,1023MiB,3.44%,34.23MiB,2.42%,497MiB,25.22%,664.6MiB
2023-11-03 13:23:02.209542,13.41%,365.7MiB,0.77%,471.9MiB,1.45%,1023MiB,0.10%,34.23MiB,2.78%,497.1MiB,18.50%,639.8MiB
2023-11-03 13:23:04.313753,4.01%,367MiB,1.30%,471MiB,2.25%,1023MiB,0.14%,34.23MiB,1.47%,497.1MiB,87.05%,663.5MiB
2023-11-03 13:23:06.450087,4.31%,367MiB,0.47%,471.2MiB,110.49%,1024MiB,0.12%,34.23MiB,2.16%,492.6MiB,9.96%,664MiB
2023-11-03 13:23:08.695604,8.18%,367.3MiB,9.37%,470.8MiB,11.10%,1024MiB,0.13%,34.23MiB,5.76%,492.6MiB,12.70%,664.4MiB
2023-11-03 13:23:10.810858,5.96%,367MiB,0.00%,470.9MiB,7.93%,1024MiB,0.12%,34.23MiB,4.71%,492.6MiB,11.21%,661.8MiB
2023-11-03 13:23:13.025406,21.36%,367.3MiB,0.58%,471.1MiB,1.46%,1024MiB,0.12%,34.23MiB,1.45%,492.7MiB,38.70%,662.4MiB
2023-11-03 13:23:15.150447,14.66%,367.3MiB,0.17%,471.3MiB,2.04%,1024MiB,0.44%,34.23MiB,2.95%,492.7MiB,57.16%,662.6MiB
2023-11-03 13:23:17.437583,26.80%,367MiB,0.55%,471.5MiB,2.25%,1024MiB,0.14%,34.24MiB,5.91%,492.7MiB,19.60%,654.3MiB
2023-11-03 13:23:19.627587,14.19%,367MiB,0.18%,471.1MiB,1.15%,1024MiB,0.14%,34.24MiB,1.30%,492.7MiB,8.28%,654.3MiB
2023-11-03 13:23:21.737143,8.18%,367.1MiB,0.62%,471.3MiB,1.52%,1024MiB,0.09%,34.24MiB,3.08%,493.1MiB,11.78%,654.6MiB
2023-11-03 13:23:23.822942,20.82%,367.3MiB,1.99%,471.5MiB,27.62%,1024MiB,0.20%,34.24MiB,3.87%,493.3MiB,25.06%,654.3MiB
2023-11-03 13:23:26.127833,4.37%,367.1MiB,0.00%,471.6MiB,0.58%,1024MiB,0.10%,34.24MiB,1.06%,493.3MiB,9.66%,654.3MiB
2023-11-03 13:23:28.422993,3.74%,367.3MiB,1.91%,471.7MiB,1.68%,1024MiB,0.12%,34.24MiB,1.35%,493.3MiB,41.01%,650.1MiB
2023-11-03 13:23:30.599440,16.07%,367.1MiB,0.32%,471.7MiB,2.21%,1024MiB,0.13%,34.25MiB,3.55%,493.3MiB,17.54%,650.9MiB
2023-11-03 13:23:32.749984,4.29%,367.3MiB,0.94%,470.9MiB,1.67%,1024MiB,0.13%,34.25MiB,2.32%,494.4MiB,7.13%,650.7MiB
2023-11-03 13:23:34.904077,7.80%,367.1MiB,0.00%,471.1MiB,1.19%,1024MiB,0.22%,34.25MiB,1.65%,494.4MiB,8.07%,645.5MiB
