time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 15:37:03.073591,5.35%,360.2MiB,1.38%,507.8MiB,0.57%,1.041GiB,0.11%,34.18MiB,1.26%,494MiB,12.04%,572.1MiB
2023-11-02 15:37:05.216871,8.12%,360.2MiB,0.00%,508.1MiB,1.07%,1.041GiB,0.12%,34.19MiB,4.01%,494.3MiB,10.20%,573.6MiB
2023-11-02 15:37:07.324473,5.25%,360.4MiB,0.95%,507.5MiB,2.76%,1.041GiB,0.28%,34.19MiB,1.29%,494.4MiB,16.35%,574.1MiB
2023-11-02 15:37:09.572968,9.96%,360.4MiB,1.74%,507.8MiB,8.74%,1.041GiB,0.10%,34.19MiB,1.51%,494.5MiB,24.95%,579MiB
2023-11-02 15:37:11.819811,20.66%,360.4MiB,1.02%,508.1MiB,11.03%,1.041GiB,0.11%,34.2MiB,5.99%,494.6MiB,35.33%,582MiB
2023-11-02 15:37:14.022941,4.64%,360.4MiB,1.89%,507.9MiB,1.42%,1.041GiB,0.09%,34.2MiB,3.51%,495MiB,6.12%,583MiB
2023-11-02 15:37:16.324758,6.15%,360.5MiB,0.85%,508.4MiB,3.65%,1.041GiB,0.24%,34.2MiB,3.74%,495MiB,23.66%,582.9MiB
2023-11-02 15:37:18.477387,9.87%,361MiB,0.65%,508.4MiB,5.07%,1.041GiB,0.11%,34.2MiB,1.22%,495.1MiB,3.85%,583.5MiB
2023-11-02 15:37:20.617071,4.40%,360.9MiB,0.00%,507.8MiB,0.97%,1.041GiB,0.15%,34.2MiB,10.04%,495.2MiB,3.57%,596.7MiB
2023-11-02 15:37:22.776828,7.50%,360.9MiB,0.56%,508.3MiB,0.93%,1.041GiB,0.17%,34.2MiB,1.43%,495.2MiB,11.86%,597.3MiB
2023-11-02 15:37:24.987567,5.85%,360.9MiB,1.36%,507.9MiB,8.58%,1.041GiB,0.15%,34.2MiB,1.35%,495.4MiB,33.52%,600.4MiB
2023-11-02 15:37:27.167671,5.76%,360.9MiB,0.30%,507.9MiB,3.60%,1.041GiB,0.11%,34.2MiB,2.05%,496.4MiB,8.39%,600.5MiB
2023-11-02 15:37:29.311414,11.98%,361.2MiB,0.89%,508.2MiB,1.24%,1.041GiB,0.11%,34.2MiB,3.91%,496.7MiB,11.52%,600.6MiB
2023-11-02 15:37:31.534800,6.66%,361.1MiB,0.28%,508.4MiB,6.10%,1.041GiB,0.12%,34.2MiB,1.34%,496.5MiB,15.21%,600.6MiB
2023-11-02 15:37:33.824374,4.90%,361.2MiB,2.55%,508.2MiB,4.43%,1.042GiB,0.18%,34.21MiB,3.62%,496.7MiB,24.10%,595.8MiB
2023-11-02 15:37:35.979770,5.87%,361.3MiB,0.00%,508.2MiB,1.62%,1.042GiB,0.11%,34.21MiB,7.26%,496.9MiB,6.28%,595.8MiB
2023-11-02 15:37:38.309291,13.21%,361.3MiB,0.00%,508.4MiB,0.73%,1.042GiB,0.10%,34.21MiB,2.44%,497MiB,21.22%,597.4MiB
2023-11-02 15:37:40.507353,8.43%,361.3MiB,0.00%,508.7MiB,1.34%,1.042GiB,0.18%,34.21MiB,1.17%,497MiB,5.04%,597.5MiB
2023-11-02 15:37:42.714996,7.07%,361.3MiB,1.76%,508.7MiB,3.02%,1.042GiB,0.13%,34.21MiB,1.26%,497.1MiB,10.60%,597.6MiB
2023-11-02 15:37:44.864205,6.82%,361.4MiB,0.96%,508.8MiB,1.25%,1.042GiB,0.14%,34.21MiB,3.23%,497.3MiB,49.99%,627.9MiB
2023-11-02 15:37:47.083714,5.91%,361.5MiB,0.56%,508.3MiB,4.32%,1.042GiB,0.13%,34.21MiB,2.45%,497.5MiB,17.61%,627.7MiB
2023-11-02 15:37:49.277852,19.48%,361.5MiB,2.09%,508.5MiB,14.35%,1.042GiB,0.14%,34.21MiB,1.73%,497.5MiB,19.98%,622.7MiB
2023-11-02 15:37:51.485245,4.91%,361.6MiB,0.93%,508.7MiB,3.71%,1.042GiB,0.10%,34.21MiB,1.52%,497.6MiB,15.21%,622.7MiB
2023-11-02 15:37:53.675424,6.81%,361.6MiB,0.00%,508.2MiB,0.88%,1.042GiB,0.96%,34.22MiB,6.64%,497.8MiB,22.89%,623MiB
2023-11-02 15:37:55.798635,6.05%,361.6MiB,0.00%,508.5MiB,1.32%,1.042GiB,0.16%,34.22MiB,4.15%,498MiB,10.04%,623.1MiB
2023-11-02 15:37:58.021177,9.86%,361.7MiB,0.64%,508.7MiB,2.35%,1.042GiB,0.16%,34.22MiB,1.77%,498.1MiB,9.81%,623.2MiB
2023-11-02 15:38:00.149952,26.74%,361.8MiB,0.00%,508.8MiB,0.88%,1.042GiB,0.11%,34.22MiB,1.90%,498.1MiB,4.97%,613.8MiB
2023-11-02 15:38:02.351096,6.14%,361.8MiB,3.10%,508.5MiB,2.02%,1.042GiB,0.10%,34.22MiB,2.11%,498.2MiB,3.71%,614MiB
2023-11-02 15:38:04.514671,9.75%,361.8MiB,1.88%,508.8MiB,3.74%,1.042GiB,0.17%,34.22MiB,1.47%,498.4MiB,5.21%,613.8MiB
2023-11-02 15:38:06.761614,8.23%,361.8MiB,1.46%,508.1MiB,16.79%,1.042GiB,0.13%,34.22MiB,5.50%,498.6MiB,13.26%,614.1MiB
2023-11-02 15:38:08.848593,4.09%,362.1MiB,0.79%,508.2MiB,3.68%,1.042GiB,0.11%,34.22MiB,4.22%,498.7MiB,10.28%,613.9MiB
2023-11-02 15:38:11.104693,11.47%,361.9MiB,0.61%,508.6MiB,14.55%,1.042GiB,0.11%,34.23MiB,2.58%,498.7MiB,16.27%,613.9MiB
2023-11-02 15:38:13.207955,56.08%,367.6MiB,1.69%,508.2MiB,5.63%,1.042GiB,0.10%,34.23MiB,1.80%,498.7MiB,14.48%,614MiB
