time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-10-30 11:08:59.856231,2.51%,359.3MiB,2.86%,484.4MiB,8.63%,1022MiB,0.12%,36.83MiB,1.67%,288.7MiB,2.59%,349.8MiB
2023-10-30 11:09:01.973119,1.13%,359.3MiB,1.51%,483.9MiB,4.62%,1022MiB,0.13%,36.83MiB,1.63%,288.7MiB,1.92%,349.8MiB
2023-10-30 11:09:04.162630,1.40%,359.3MiB,0.57%,483.9MiB,0.78%,1022MiB,0.11%,36.83MiB,1.90%,288.5MiB,8.59%,349.8MiB
2023-10-30 11:09:06.339348,1.04%,359.3MiB,0.00%,484.2MiB,0.90%,1022MiB,0.20%,36.83MiB,5.33%,288.6MiB,4.52%,350MiB
2023-10-30 11:09:08.550076,0.76%,359.3MiB,0.57%,484.4MiB,4.34%,1023MiB,0.12%,36.83MiB,1.64%,288.6MiB,1.97%,350MiB
2023-10-30 11:09:10.729756,0.80%,359.3MiB,0.66%,484.2MiB,3.97%,1023MiB,0.12%,36.83MiB,1.68%,286.9MiB,1.74%,350MiB
2023-10-30 11:09:12.916981,6.34%,359.4MiB,0.14%,484.2MiB,2.26%,1023MiB,0.30%,36.84MiB,3.53%,286.9MiB,12.06%,347.7MiB
2023-10-30 11:09:15.065271,0.97%,359.4MiB,1.27%,484.5MiB,2.39%,1023MiB,0.14%,36.84MiB,1.56%,286.9MiB,2.01%,347.7MiB
2023-10-30 11:09:17.198139,2.10%,359.4MiB,1.40%,484.7MiB,5.79%,1023MiB,0.23%,36.84MiB,1.54%,286.9MiB,2.51%,341.6MiB
2023-10-30 11:09:19.352648,1.09%,359.5MiB,1.52%,484.8MiB,3.44%,1023MiB,0.19%,36.84MiB,1.74%,286.9MiB,1.68%,341.6MiB
2023-10-30 11:09:21.584946,0.99%,359.5MiB,0.00%,484.8MiB,0.63%,1023MiB,0.16%,36.84MiB,1.92%,286.9MiB,1.90%,341.6MiB
2023-10-30 11:09:23.670573,0.82%,359.5MiB,0.00%,484.2MiB,1.62%,1023MiB,0.10%,36.84MiB,5.23%,287.1MiB,1.73%,341.6MiB
2023-10-30 11:09:25.804104,0.81%,359.5MiB,2.02%,484.6MiB,6.89%,1023MiB,0.15%,36.84MiB,1.84%,287.1MiB,2.03%,341.6MiB
