time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 12:21:39.147410,14.94%,367.5MiB,0.69%,500.7MiB,6.66%,1.057GiB,0.19%,36.57MiB,3.95%,559.4MiB,8.04%,588.2MiB
2023-11-02 12:21:41.297431,5.17%,367.3MiB,0.00%,500.8MiB,0.72%,1.057GiB,0.16%,36.57MiB,19.42%,561.6MiB,7.92%,588.9MiB
2023-11-02 12:21:43.390533,6.09%,367.4MiB,2.47%,501.2MiB,13.84%,1.057GiB,0.18%,36.57MiB,1.79%,561.6MiB,27.72%,595.4MiB
2023-11-02 12:21:45.668076,10.53%,367.7MiB,1.73%,501.1MiB,7.68%,1.057GiB,0.13%,36.57MiB,1.49%,561.6MiB,12.46%,596.5MiB
2023-11-02 12:21:47.944503,5.85%,368MiB,0.58%,501.2MiB,1.94%,1.057GiB,0.13%,36.57MiB,2.20%,561.6MiB,11.00%,596.9MiB
2023-11-02 12:21:50.004492,8.23%,367.5MiB,2.16%,500.8MiB,4.10%,1.057GiB,0.13%,36.57MiB,3.44%,561.9MiB,14.10%,597.5MiB
2023-11-02 12:21:52.228591,4.91%,368MiB,0.56%,501MiB,0.67%,1.057GiB,0.18%,36.58MiB,1.87%,561.7MiB,14.63%,598.3MiB
2023-11-02 12:21:54.370703,9.07%,367.5MiB,0.72%,501.2MiB,9.66%,1.057GiB,0.14%,36.58MiB,1.68%,562MiB,17.68%,599MiB
2023-11-02 12:21:56.499356,10.96%,367.7MiB,0.00%,500.9MiB,0.58%,1.057GiB,0.23%,36.58MiB,5.05%,562MiB,7.22%,599.6MiB
2023-11-02 12:21:58.678363,5.00%,367.7MiB,0.00%,501.1MiB,5.14%,1.057GiB,0.11%,36.58MiB,1.52%,562MiB,30.40%,603.8MiB
2023-11-02 12:22:00.787914,8.92%,367.7MiB,0.66%,501.3MiB,8.32%,1.057GiB,0.15%,36.58MiB,7.81%,562.1MiB,7.23%,604.6MiB
2023-11-02 12:22:02.943372,8.58%,368MiB,0.42%,501.4MiB,1.65%,1.057GiB,0.38%,36.58MiB,1.61%,562.2MiB,6.38%,605.1MiB
2023-11-02 12:22:05.092934,4.83%,367.8MiB,4.06%,501.3MiB,3.32%,1.057GiB,0.12%,36.58MiB,3.19%,562.2MiB,4.35%,606MiB
2023-11-02 12:22:07.360291,25.86%,367.8MiB,0.47%,501.5MiB,7.85%,1.058GiB,0.12%,36.59MiB,1.36%,562.2MiB,23.64%,604.2MiB
2023-11-02 12:22:09.576209,5.42%,368.1MiB,0.51%,501.9MiB,3.08%,1.058GiB,0.13%,36.59MiB,3.28%,562.2MiB,23.42%,605MiB
2023-11-02 12:22:11.840637,5.67%,368MiB,0.00%,501MiB,0.57%,1.058GiB,0.43%,36.59MiB,2.54%,562.3MiB,12.66%,606.2MiB
2023-11-02 12:22:14.081873,4.70%,368MiB,0.48%,501.4MiB,7.05%,1.058GiB,0.11%,36.59MiB,7.81%,562.3MiB,15.16%,606.8MiB
2023-11-02 12:22:16.258321,47.08%,368.3MiB,0.00%,501.2MiB,1.02%,1.058GiB,0.14%,36.45MiB,12.15%,562.3MiB,115.05%,632.8MiB
2023-11-02 12:22:18.474458,4.94%,368MiB,1.67%,501.4MiB,2.68%,1.058GiB,0.11%,36.45MiB,1.59%,562.3MiB,16.23%,633.4MiB
2023-11-02 12:22:20.754978,5.09%,368MiB,0.71%,501.6MiB,2.52%,1.058GiB,0.22%,36.46MiB,8.88%,562.4MiB,6.79%,634.3MiB
2023-11-02 12:22:22.886923,3.19%,368.3MiB,0.33%,501.8MiB,1.56%,1.058GiB,0.15%,36.46MiB,2.28%,562.4MiB,5.70%,629.8MiB
2023-11-02 12:22:25.055302,4.04%,368MiB,4.96%,501.6MiB,5.01%,1.058GiB,0.13%,36.46MiB,1.43%,562.4MiB,6.61%,630.6MiB
2023-11-02 12:22:27.389069,29.77%,376.3MiB,0.80%,501.8MiB,3.41%,1.058GiB,0.20%,36.46MiB,1.45%,571.7MiB,7.86%,631.1MiB
2023-11-02 12:22:29.518974,3.37%,376.3MiB,0.00%,501.8MiB,0.49%,1.058GiB,0.14%,36.46MiB,6.36%,571.7MiB,23.90%,632.7MiB
2023-11-02 12:22:31.684471,5.02%,376.4MiB,0.00%,501.2MiB,0.71%,1.058GiB,0.13%,36.46MiB,1.61%,571.8MiB,15.57%,604MiB
2023-11-02 12:22:33.964352,5.94%,376.4MiB,0.69%,501.4MiB,4.42%,1.058GiB,0.12%,36.46MiB,1.42%,571.8MiB,9.22%,605.1MiB
