time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 11:23:19.379192,5.53%,376.5MiB,0.61%,520.1MiB,0.71%,1.056GiB,0.20%,35.65MiB,1.77%,489.2MiB,16.53%,665.6MiB
2023-11-02 11:23:21.712476,3.18%,376.3MiB,0.00%,520MiB,0.62%,1.056GiB,0.14%,35.65MiB,4.69%,489.4MiB,14.66%,661.6MiB
2023-11-02 11:23:23.944587,6.88%,376.3MiB,0.60%,520.2MiB,0.88%,1.056GiB,0.19%,35.65MiB,1.48%,489.8MiB,8.06%,661.8MiB
2023-11-02 11:23:26.310931,3.71%,376.3MiB,1.42%,519.6MiB,2.47%,1.056GiB,0.13%,35.65MiB,1.67%,489.6MiB,10.33%,661.9MiB
2023-11-02 11:23:28.360196,7.29%,376.3MiB,2.08%,520.6MiB,2.37%,1.056GiB,0.13%,35.65MiB,2.96%,489.6MiB,12.22%,661.9MiB
2023-11-02 11:23:30.563291,3.58%,376.3MiB,1.53%,519.5MiB,1.00%,1.056GiB,0.18%,35.65MiB,6.47%,489.8MiB,10.67%,661.9MiB
2023-11-02 11:23:32.704327,3.61%,376.3MiB,0.78%,519.8MiB,7.98%,1.056GiB,0.11%,35.65MiB,2.99%,489.9MiB,9.02%,661.9MiB
2023-11-02 11:23:35.095182,3.40%,376.6MiB,0.43%,519.9MiB,2.24%,1.056GiB,0.12%,35.65MiB,1.28%,490MiB,28.71%,662.1MiB
2023-11-02 11:23:37.308659,76.55%,386MiB,0.00%,520MiB,2.90%,1.056GiB,0.12%,35.15MiB,7.21%,490MiB,67.90%,671.4MiB
2023-11-02 11:23:39.705624,5.72%,386MiB,0.00%,519.7MiB,0.58%,1.056GiB,0.12%,35.15MiB,2.22%,490.1MiB,7.63%,671.4MiB
2023-11-02 11:23:41.944917,8.01%,386MiB,0.25%,519.9MiB,0.93%,1.056GiB,0.22%,35.15MiB,1.80%,490.2MiB,9.17%,671.4MiB
2023-11-02 11:23:44.192622,4.15%,386MiB,0.87%,520.1MiB,35.12%,1.056GiB,0.11%,35.15MiB,1.72%,490.4MiB,6.93%,671.4MiB
2023-11-02 11:23:46.462145,3.94%,374.8MiB,0.86%,520.3MiB,1.67%,1.056GiB,0.11%,35.15MiB,2.20%,490.4MiB,18.59%,671.5MiB
