time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-04 10:50:45.652713,5.16%,364.7MiB,3.68%,517.5MiB,6.89%,1.027GiB,0.14%,34.45MiB,6.14%,442.5MiB,7.23%,685.2MiB
2023-11-04 10:50:47.772859,10.37%,364.5MiB,1.12%,517.5MiB,4.83%,1.027GiB,0.14%,34.45MiB,1.63%,442.5MiB,18.26%,686MiB
2023-11-04 10:50:49.887698,3.78%,364.5MiB,0.00%,517MiB,1.02%,1.027GiB,0.12%,34.45MiB,1.65%,442.5MiB,16.97%,687.7MiB
2023-11-04 10:50:52.025032,5.02%,364.5MiB,0.81%,517.6MiB,6.61%,1.027GiB,0.13%,34.45MiB,1.74%,442.7MiB,34.47%,693.4MiB
2023-11-04 10:50:54.200089,11.21%,364.7MiB,0.00%,517.6MiB,0.76%,1.028GiB,0.23%,34.45MiB,1.67%,442.9MiB,8.88%,694.1MiB
2023-11-04 10:50:56.334133,5.06%,364.7MiB,0.00%,517.2MiB,0.92%,1.028GiB,0.16%,34.45MiB,1.41%,442.9MiB,9.42%,695.2MiB
2023-11-04 10:50:58.484284,3.81%,364.7MiB,1.72%,517.6MiB,10.78%,1.028GiB,0.13%,34.45MiB,1.42%,443MiB,8.17%,695.5MiB
2023-11-04 10:51:00.578254,10.23%,365MiB,3.33%,517.4MiB,5.84%,1.028GiB,0.18%,34.45MiB,9.55%,443.2MiB,8.60%,696.2MiB
2023-11-04 10:51:02.745978,4.43%,365MiB,0.36%,517.7MiB,1.29%,1.028GiB,0.14%,34.46MiB,2.30%,443.2MiB,6.57%,696.9MiB
2023-11-04 10:51:04.920382,3.74%,365.3MiB,0.00%,517.6MiB,0.76%,1.028GiB,0.14%,34.46MiB,2.24%,443.4MiB,11.21%,697.7MiB
2023-11-04 10:51:07.034957,8.79%,365.1MiB,0.73%,517.9MiB,3.49%,1.028GiB,0.17%,34.46MiB,1.69%,443.5MiB,7.98%,698.3MiB
2023-11-04 10:51:09.330312,55.68%,365.2MiB,0.00%,518MiB,0.90%,1.028GiB,0.13%,34.46MiB,7.06%,443.6MiB,9.68%,699.2MiB
2023-11-04 10:51:11.599574,3.34%,365.2MiB,0.00%,517.9MiB,0.57%,1.028GiB,0.12%,34.46MiB,2.47%,443.8MiB,8.73%,699.7MiB
2023-11-04 10:51:13.736418,8.06%,365MiB,0.45%,518MiB,0.61%,1.028GiB,0.10%,34.46MiB,5.01%,444MiB,15.88%,710.7MiB
2023-11-04 10:51:15.940092,26.40%,365MiB,1.83%,517.6MiB,2.54%,1.028GiB,0.17%,34.46MiB,1.85%,444MiB,12.21%,711.4MiB
2023-11-04 10:51:18.072810,4.59%,365.3MiB,0.43%,517.6MiB,1.01%,1.028GiB,0.39%,34.46MiB,2.21%,444.1MiB,10.50%,711MiB
2023-11-04 10:51:20.441124,8.22%,365.1MiB,1.47%,518.2MiB,2.32%,1.028GiB,0.21%,34.46MiB,4.90%,444.3MiB,30.47%,714.9MiB
2023-11-04 10:51:22.536854,4.48%,365.4MiB,1.05%,517.6MiB,5.30%,1.028GiB,0.13%,34.46MiB,1.43%,444.4MiB,9.08%,715MiB
2023-11-04 10:51:24.784892,18.77%,365.4MiB,0.86%,517.8MiB,25.00%,1.029GiB,0.20%,34.46MiB,4.12%,444.6MiB,58.60%,738.4MiB
2023-11-04 10:51:26.857004,4.48%,365.2MiB,0.00%,517.9MiB,0.53%,1.029GiB,0.13%,34.46MiB,4.48%,445.2MiB,8.27%,741.2MiB
2023-11-04 10:51:28.959052,5.69%,365.2MiB,0.80%,518.3MiB,9.10%,1.029GiB,0.12%,34.46MiB,2.47%,444.7MiB,10.46%,737MiB
2023-11-04 10:51:31.076924,5.26%,365.2MiB,6.57%,518.2MiB,17.41%,1.029GiB,0.16%,34.47MiB,4.44%,444.9MiB,15.21%,736.9MiB
2023-11-04 10:51:33.300862,4.99%,365.2MiB,0.15%,518.2MiB,1.85%,1.029GiB,0.24%,34.47MiB,4.66%,445.2MiB,14.20%,737.2MiB
2023-11-04 10:51:35.421032,7.86%,365.7MiB,3.80%,517.9MiB,5.09%,1.029GiB,0.13%,34.47MiB,11.66%,445.2MiB,10.52%,723.2MiB
2023-11-04 10:51:37.561207,4.49%,365.2MiB,0.68%,518MiB,2.33%,1.029GiB,0.16%,34.47MiB,1.49%,445.2MiB,12.93%,723.2MiB
2023-11-04 10:51:39.639483,6.27%,365.2MiB,1.73%,518.4MiB,19.22%,1.029GiB,0.14%,34.47MiB,4.04%,445.3MiB,9.43%,723MiB
2023-11-04 10:51:41.811122,8.49%,365.2MiB,0.00%,518.6MiB,0.59%,1.029GiB,0.12%,34.47MiB,4.54%,445.5MiB,10.83%,723MiB
2023-11-04 10:51:43.973385,3.92%,365.2MiB,0.00%,518.1MiB,0.62%,1.029GiB,0.11%,34.47MiB,5.13%,445.8MiB,9.86%,723.3MiB
2023-11-04 10:51:46.071027,43.90%,365.3MiB,1.47%,518.4MiB,3.30%,1.029GiB,0.11%,34.47MiB,1.84%,445.8MiB,7.71%,723.4MiB
2023-11-04 10:51:48.172805,30.48%,373.3MiB,0.33%,518.4MiB,1.18%,1.029GiB,0.22%,34.48MiB,4.03%,445.9MiB,20.20%,723.6MiB
2023-11-04 10:51:50.539475,3.91%,374.2MiB,1.76%,518.3MiB,1.26%,1.029GiB,0.14%,34.48MiB,17.33%,455.9MiB,16.72%,713MiB
2023-11-04 10:51:52.668121,4.99%,374.2MiB,0.24%,518.4MiB,5.36%,1.029GiB,0.12%,34.48MiB,7.27%,476.6MiB,11.15%,713.3MiB
2023-11-04 10:51:54.752678,7.27%,374.5MiB,0.43%,518.8MiB,14.86%,1.029GiB,0.22%,34.48MiB,4.50%,476.4MiB,67.07%,726MiB
2023-11-04 10:51:56.946265,6.64%,374.2MiB,0.00%,518.7MiB,0.63%,1.029GiB,0.16%,34.48MiB,2.33%,476.5MiB,13.20%,726.1MiB
2023-11-04 10:51:59.106865,7.31%,374.2MiB,0.46%,518.4MiB,6.19%,1.029GiB,0.12%,34.48MiB,1.76%,476.5MiB,10.56%,726.8MiB
2023-11-04 10:52:01.199209,7.15%,374.3MiB,1.18%,519MiB,12.03%,1.029GiB,0.14%,34.49MiB,8.26%,476.7MiB,17.99%,726.4MiB
2023-11-04 10:52:03.364774,7.76%,374.3MiB,1.11%,518.3MiB,3.98%,1.029GiB,0.12%,34.49MiB,5.26%,476.9MiB,81.30%,741.8MiB
2023-11-04 10:52:05.423225,9.96%,374.7MiB,2.57%,518.6MiB,3.89%,1.029GiB,0.22%,34.49MiB,1.56%,477MiB,14.21%,741.6MiB
2023-11-04 10:52:07.556607,2.90%,374.5MiB,0.55%,518.8MiB,1.98%,1.029GiB,0.11%,34.49MiB,3.88%,477.1MiB,7.84%,738.6MiB
2023-11-04 10:52:09.677732,19.31%,376.6MiB,0.40%,518.9MiB,4.67%,1.029GiB,0.11%,34.49MiB,1.48%,477.1MiB,70.11%,743.3MiB
2023-11-04 10:52:11.916287,3.97%,376.8MiB,0.00%,518.6MiB,0.69%,1.029GiB,0.12%,34.49MiB,1.59%,477.3MiB,17.03%,743.4MiB
2023-11-04 10:52:14.119948,26.08%,376.6MiB,0.00%,518.8MiB,0.60%,1.029GiB,0.14%,34.49MiB,2.99%,477.5MiB,17.64%,730.8MiB
2023-11-04 10:52:16.292245,36.56%,376.7MiB,1.76%,519.1MiB,5.29%,1.029GiB,0.13%,34.5MiB,12.01%,477.8MiB,7.98%,730.3MiB
2023-11-04 10:52:18.439434,3.92%,376.7MiB,0.26%,519.2MiB,4.78%,1.029GiB,0.23%,34.5MiB,1.77%,477.6MiB,8.80%,730.3MiB
2023-11-04 10:52:20.657698,21.20%,376.7MiB,1.35%,519MiB,19.30%,1.029GiB,0.12%,34.5MiB,46.20%,469.1MiB,33.71%,720.3MiB
2023-11-04 10:52:22.888181,4.26%,376.7MiB,0.54%,519.2MiB,1.48%,1.029GiB,0.11%,34.5MiB,4.55%,471.6MiB,7.89%,720.3MiB
2023-11-04 10:52:25.128487,11.29%,377MiB,0.78%,519.4MiB,3.77%,1.029GiB,0.21%,34.5MiB,3.80%,455.5MiB,23.98%,720.4MiB
2023-11-04 10:52:27.364478,7.56%,377MiB,0.00%,518.8MiB,0.85%,1.029GiB,0.12%,34.5MiB,1.77%,455.2MiB,109.25%,740.8MiB
2023-11-04 10:52:29.563305,4.05%,377MiB,0.36%,519.7MiB,11.79%,1.029GiB,0.13%,34.5MiB,1.57%,455.3MiB,8.27%,739.8MiB
2023-11-04 10:52:31.692655,9.18%,377MiB,3.80%,519.5MiB,4.40%,1.029GiB,0.16%,34.5MiB,59.20%,468.2MiB,76.97%,748.7MiB
2023-11-04 10:52:33.923981,4.53%,376.8MiB,0.36%,519.8MiB,8.76%,1.029GiB,0.12%,34.5MiB,6.13%,468.3MiB,8.81%,735.7MiB
