time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 12:56:17.554312,15.76%,389.5MiB,3.55%,484MiB,21.81%,997.8MiB,0.21%,35.06MiB,1.33%,454.2MiB,6.41%,645.2MiB
2023-11-02 12:56:19.780277,22.48%,389.5MiB,0.87%,484.1MiB,10.26%,997.8MiB,0.14%,35.06MiB,3.26%,454.4MiB,8.99%,645.6MiB
2023-11-02 12:56:21.949297,5.78%,389.5MiB,0.76%,483.6MiB,0.78%,997.9MiB,0.13%,35.06MiB,15.11%,454.2MiB,8.94%,645.6MiB
2023-11-02 12:56:24.231927,3.60%,389.5MiB,0.00%,484.1MiB,0.81%,997.9MiB,0.12%,35.07MiB,3.65%,454.2MiB,22.88%,630.3MiB
2023-11-02 12:56:26.401141,7.96%,389.8MiB,1.18%,484.3MiB,4.19%,998MiB,0.19%,35.07MiB,1.80%,454.2MiB,8.09%,630.6MiB
2023-11-02 12:56:28.646767,5.86%,389.6MiB,0.00%,483.6MiB,0.71%,998MiB,0.25%,35.07MiB,1.69%,454.2MiB,79.04%,637.6MiB
2023-11-02 12:56:30.742293,5.72%,389.6MiB,0.00%,483.8MiB,1.80%,998MiB,0.16%,35.07MiB,76.71%,473.1MiB,64.43%,653.2MiB
2023-11-02 12:56:33.021656,3.46%,389.6MiB,2.11%,484.4MiB,22.68%,998.3MiB,0.16%,35.07MiB,1.43%,473.1MiB,7.56%,645MiB
2023-11-02 12:56:35.245492,5.86%,389.6MiB,1.96%,483.7MiB,14.89%,998.4MiB,0.22%,35.07MiB,74.78%,485.5MiB,13.48%,645.4MiB
2023-11-02 12:56:37.355931,3.94%,389.6MiB,0.81%,483.8MiB,1.83%,998.4MiB,0.18%,35.07MiB,1.78%,485.5MiB,7.37%,645.4MiB
2023-11-02 12:56:39.456107,6.60%,389.6MiB,0.00%,484MiB,0.58%,998.4MiB,0.15%,35.07MiB,1.79%,482.1MiB,8.27%,645.9MiB
2023-11-02 12:56:41.699492,6.31%,389.6MiB,1.48%,484.2MiB,3.58%,998.5MiB,0.19%,35.07MiB,22.04%,486.2MiB,6.59%,645.4MiB
2023-11-02 12:56:43.814841,4.22%,389.6MiB,1.16%,483.9MiB,4.75%,998.5MiB,0.22%,35.07MiB,1.27%,486.2MiB,5.15%,645.4MiB
2023-11-02 12:56:46.027892,10.40%,389.7MiB,0.00%,484MiB,0.76%,998.5MiB,0.12%,35.07MiB,1.65%,478.4MiB,13.15%,645.5MiB
2023-11-02 12:56:48.130145,3.42%,389.7MiB,0.32%,484.2MiB,1.96%,998.5MiB,0.13%,35.07MiB,1.74%,478.6MiB,7.33%,645.7MiB
2023-11-02 12:56:50.404999,6.63%,389.9MiB,6.27%,484.6MiB,13.09%,998.6MiB,0.13%,35.07MiB,3.40%,478.6MiB,9.17%,645.7MiB
2023-11-02 12:56:52.528730,6.73%,389.9MiB,2.73%,484.1MiB,10.46%,998.6MiB,0.25%,35.08MiB,1.70%,478.6MiB,17.72%,646MiB
2023-11-02 12:56:54.856003,7.20%,389.7MiB,0.24%,484.4MiB,3.04%,998.8MiB,0.15%,35.09MiB,9.19%,478.6MiB,11.33%,645.8MiB
2023-11-02 12:56:57.042995,6.49%,389.7MiB,0.59%,484.6MiB,6.52%,998.9MiB,0.16%,35.09MiB,1.65%,478.6MiB,7.40%,645.6MiB
2023-11-02 12:56:59.074331,4.36%,389.7MiB,0.68%,485.1MiB,5.43%,999.1MiB,0.18%,35.09MiB,1.45%,478.6MiB,8.19%,645.6MiB
2023-11-02 12:57:01.293726,3.55%,389.7MiB,0.00%,484.2MiB,2.15%,999.2MiB,0.10%,35.09MiB,1.30%,478.6MiB,10.89%,646.8MiB
2023-11-02 12:57:03.561018,5.39%,390MiB,0.00%,484.8MiB,0.84%,999.2MiB,0.13%,35.09MiB,1.49%,478.6MiB,10.05%,646.8MiB
2023-11-02 12:57:05.786315,4.96%,389.8MiB,1.32%,485MiB,2.66%,999.3MiB,0.24%,35.09MiB,1.96%,478.7MiB,10.12%,646.8MiB
2023-11-02 12:57:07.956693,5.69%,389.8MiB,3.34%,484.5MiB,4.90%,999.3MiB,0.15%,35.09MiB,2.59%,478.7MiB,7.08%,646.8MiB
2023-11-02 12:57:10.191460,15.56%,389.8MiB,0.15%,484.5MiB,1.16%,999.3MiB,0.13%,35.09MiB,4.21%,454.4MiB,7.16%,647.1MiB
2023-11-02 12:57:12.416012,15.24%,389.8MiB,10.06%,485.1MiB,9.82%,999.3MiB,0.11%,35.09MiB,1.80%,454.4MiB,6.80%,631MiB
2023-11-02 12:57:14.635755,7.35%,390MiB,0.95%,484.4MiB,2.34%,999.3MiB,0.17%,35.09MiB,3.98%,454.4MiB,17.04%,641.5MiB
2023-11-02 12:57:16.844916,9.20%,389.8MiB,1.99%,484.6MiB,7.83%,999.3MiB,0.23%,35.09MiB,1.38%,454.4MiB,54.32%,645.3MiB
